Received,Device Name,Type,DevAddr,MAC,U/L RSSI,U/L SNR,FCnt,Datarate,ACK,Port,Frequency,MAC Command,Data
2025-10-02 11:33:29,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-49,10.2,642,SF10BW125,false,1,904.3,,0182000500040000000600
2025-10-02 11:33:28,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,642,SF10BW500,true,0,923.3,,
2025-10-02 11:33:27,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,641,SF10BW500,true,0,926.9,,
2025-10-02 11:33:27,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,13.2,641,SF10BW125,false,1,903.9,,018100005423E20700000B
2025-10-02 11:33:26,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,13.8,640,SF10BW125,false,1,905.1,,81803A500807000000B669
2025-10-02 11:33:25,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,640,SF10BW500,true,0,925.1,,
2025-10-02 11:33:24,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,639,SF10BW500,true,0,927.5,,
2025-10-02 11:33:24,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,12.5,639,SF10BW125,false,1,904.5,,017F00A7D7895C1B
2025-10-02 11:33:23,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-44,14,638,SF10BW125,false,1,905.3,,017ED7895C60091B000100
2025-10-02 11:33:22,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,638,SF10BW500,true,0,924.5,,
2025-10-02 11:33:21,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,637,SF10BW500,true,0,926.3,,
2025-10-02 11:33:21,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-68,9.2,637,SF10BW125,false,1,904.3,,017D0003000300000000A7
2025-10-02 11:33:20,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-43,12.8,636,SF10BW125,false,1,904.9,,017C040003000000050004
2025-10-02 11:33:19,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,636,SF10BW500,true,0,925.7,,
2025-10-02 11:33:18,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,635,SF10BW500,true,0,925.1,,
2025-10-02 11:33:18,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,13.8,635,SF10BW125,false,1,904.7,,017B000500040000000900
2025-10-02 11:33:17,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-39,13.5,634,SF10BW125,false,1,904.5,,017A00005423E20700000A
2025-10-02 11:33:16,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,634,SF10BW500,true,0,926.9,,
2025-10-02 11:33:15,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-54,13.8,633,SF10BW125,false,1,905.1,,81793A500807000000B669
2025-10-02 11:33:14,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,633,SF10BW500,true,0,927.5,,
2025-10-02 11:33:13,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,632,SF10BW500,true,0,923.3,,
2025-10-02 11:33:13,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,12.5,632,SF10BW125,false,1,905.3,,0178009CD7895C3E
2025-10-02 11:33:12,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,631,SF10BW500,true,0,923.9,,
2025-10-02 11:33:12,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,13.2,631,SF10BW125,false,1,903.9,,0177D7895C60091B000100
2025-10-02 11:33:11,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,13.2,630,SF10BW125,false,1,904.1,,0176000300030000000093
2025-10-02 11:33:10,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,630,SF10BW500,true,0,923.3,,
2025-10-02 11:33:09,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,629,SF10BW500,true,0,927.5,,
2025-10-02 11:33:09,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-44,14,629,SF10BW125,false,1,903.9,,0175050004000000050004
2025-10-02 11:33:08,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,13,628,SF10BW125,false,1,905.3,,0174000500040000000900
2025-10-02 11:33:07,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,628,SF10BW500,true,0,926.3,,
2025-10-02 11:33:06,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,627,SF10BW500,true,0,924.5,,
2025-10-02 11:33:06,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,12.5,627,SF10BW125,false,1,904.9,,017300005423E207000007
2025-10-02 11:33:05,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,9.5,626,SF10BW125,false,1,904.3,,81723A500807000000B669
2025-10-02 11:33:04,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,626,SF10BW500,true,0,923.9,,
2025-10-02 11:33:03,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-43,13.2,625,SF10BW125,false,1,904.1,,01710092D7895C10
2025-10-02 11:33:02,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,625,SF10BW500,true,0,925.7,,
2025-10-02 11:33:01,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,624,SF10BW500,true,0,926.9,,
2025-10-02 11:33:01,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,13.2,624,SF10BW125,false,1,904.7,,0170D7895C60091B000100
2025-10-02 11:33:00,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-43,13.2,623,SF10BW125,false,1,905.1,,016F000300030000000089
2025-10-02 11:32:59,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,623,SF10BW500,true,0,925.1,,
2025-10-02 11:32:58,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,622,SF10BW500,true,0,923.3,,
2025-10-02 11:32:58,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-43,13.2,622,SF10BW125,false,1,904.5,,016E050004000000060004
2025-10-02 11:32:57,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,13.8,621,SF10BW125,false,1,903.9,,016D000500040000000A00
2025-10-02 11:32:56,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,621,SF10BW500,true,0,925.7,,
2025-10-02 11:32:55,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,620,SF10BW500,true,0,925.1,,
2025-10-02 11:32:55,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-42,13.5,620,SF10BW125,false,1,904.7,,016C00005423E207000006
2025-10-02 11:32:54,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,13,619,SF10BW125,false,1,904.5,,816B3A5008070000007869
2025-10-02 11:32:53,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,619,SF10BW500,true,0,924.5,,
2025-10-02 11:32:52,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,618,SF10BW500,true,0,926.9,,
2025-10-02 11:32:52,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,9,618,SF10BW125,false,1,904.3,,016A0087D7895CC3
2025-10-02 11:32:51,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-40,12.8,617,SF10BW125,false,1,905.1,,0169D7895C60091B000100
2025-10-02 11:32:50,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,617,SF10BW500,true,0,927.5,,
2025-10-02 11:32:49,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,616,SF10BW500,true,0,923.9,,
2025-10-02 11:32:49,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,13,616,SF10BW125,false,1,905.3,,016800040003000000007F
2025-10-02 11:32:48,2410,Confirmed_Up,FFB1E801,0016C001F1DE40D9,-41,13,615,SF10BW125,false,1,904.1,,0167050004000000060005
2025-10-02 11:32:47,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,615,SF10BW500,true,0,926.3,,
2025-10-02 11:32:46,2410,Unconfirmed_Down,FFB1E801,0016C001F1DE40D9,,,614,SF10BW500,true,0,923.3,,
